ID,Gender,MARITAL_STATUS,NATIONALITY,IsActiveMember,HasCrdCard,Balance,AGE,AREA_NAME,TYPE_CLIENT,Excited,Account-AGE
EA29A64873787768,female,MARIE,TN,1,0,"'-488,78",55,AGENCE SOUKRA (L4),PP,0,8
EA3340803808B5BD,female,others,TN,0,0,"'-1572,19",77,AGENCE LAFAYETTE PP (66),PP,0,8
EA4FB2989A326BC5,female,others,TN,0,1,"'-472,26",49,AGENCE LAFAYETTE PP (66),PP,1,8
EA5DA706C62CBE77,male,CELIB,TN,0,0,"'-888,57",37,AGENCE EZZAHRA (L7),PP,0,8
EADABA470558D106,female,MARIE,TN,0,1,"'-491,88",49,AGENCE KASSERINE (M2),PP,0,8
EB34FFC2F458A70C,female,CELIB,TN,1,1,"'-7,8",40,AGENCE KORBA (05),PP,1,8
EB56BE05ADAFF326,female,others,TN,0,1,0,21,AGENCE ZARZIS (D6),PM,1,8
EB79811082BBE98F,female,others,TN,1,0,"'-288,25",49,AGENCE GABES (41),PP,0,8
EB845682E43168ED,male,MARIE,TN,1,1,"'-439,42",65,AGENCE LAFAYETTE PP (66),PP,0,8
EBE3DDD1A651B01E,female,others,TN,0,0,"'-1129,82",43,AGENCE EZZAHRA (L7),PP,0,8
EBF0D3730D163105,female,CELIB,TN,0,1,"'-2175,7",32,AGENCE MEGRINE (52),PP,0,8
EC5CADE99529E9C9,female,MARIE,TN,1,0,'-445,67,AGENCE BIR ALI BEN KHELIFA (37),PP,0,8
EC7B8098B4BDD97F,female,CELIB,TN,0,1,"'-38,63",39,AGENCE EL KEF (L6),PP,0,8
ECCF498EC8CF845E,male,CELIB,TN,0,1,"'-441,21",51,AGENCE SOUSSE MEDINA (A6),PP,0,8
ECD53847108AF6F5,male,MARIE,TN,1,0,"'-496,38",63,AGENCE BIR ALI BEN KHELIFA (37),PP,1,8
ECEB09E598111465,male,MARIE,TN,0,1,"'-473,32",46,AGENCE SFAX EL HILAL (36),PP,0,8
ED47FAEC6D5A4A19,male,MARIE,TN,0,1,"'-442,8",67,AGENCE GABES (41),PP,0,8
ED8C3E31722BB54C,male,others,TN,0,0,"'-281,31",32,AGENCE GABES (41),PP,1,8
EDBB74589EF5D9BA,female,others,TN,0,1,"'-183,68",43,AGENCE EZZAHRA (L7),PP,1,8
EE05C40FC2F29398,female,CELIB,TN,1,0,"'-457,98",36,AGENCE SOUSSE SAHLOUL (K5),PP,1,8
EE405CB8BDAAE06B,female,MARIE,TN,1,0,"'-141,87",50,AGENCE DAR CHAABANE EL FEHRI (L2),PP,1,8
EE729CB3718B8DFB,male,MARIE,TN,0,0,"'-491,9",41,AGENCE GABES (41),PP,0,8
EE798B964B94883C,male,others,TN,0,1,"'-8,41",38,AG. LES JARDINS DE LARIANA II (B4),PP,0,8
EEB493F353071939,female,CELIB,TN,1,1,0,60,AGENCE JENDOUBA (80),PP,1,8
EEF926776053B129,female,MARIE,TN,0,1,"'-422,67",59,AGENCE BIR ALI BEN KHELIFA (37),PP,0,8
EF14D87A58FD63C5,male,CELIB,TN,1,1,"'-449,09",40,AGENCE RUE EL JAZIRA II (78),PP,0,8
EFC53BAB9E6B2E25,male,others,TN,0,0,"'-826,31",43,AGENCE HAFSIA (18),PP,0,8
EFC7C5F9A6FEE454,male,MARIE,TN,0,1,"'-497,25",68,AGENCE GABES (41),PP,0,8
F02DAA2D1EF715A8,male,MARIE,TN,1,0,"'-436,87",78,AGENCE LAFAYETTE PP (66),PP,1,8
F04231E02BD2C90F,female,CELIB,TN,0,1,"'-38,24",34,AGENCE KSIBET EL MEDIOUNI (27),PP,1,8
F072CE8210AB8C14,male,MARIE,FR,0,1,0,52,AGENCE DJERBA MIDOUNE (C5),PP,0,8
F0A469076DB6A2B4,male,CELIB,TN,0,1,"'-1114,59",38,AGENCE ENNFIDHA-AEROPORT (L9),PP,0,8
F1110B37B45FDECA,male,MARIE,TN,1,1,0,64,AGENCE SAKIET EZZIT (48),PP,0,8
F15C4BFCFF356B43,male,CELIB,TN,0,1,"'-475,77",39,AGENCE ENNFIDHA-AEROPORT (L9),PP,0,8
F1F0B4581806E506,male,others,TN,0,0,"'-14,04",33,AGENCE SIDI BOUSAID (K7),PP,1,8
F2527C68A8A2F955,male,others,TN,0,0,"0,44",39,AGENCE BIR ALI BEN KHELIFA (37),PP,0,8
F28349F417D89348,male,others,TN,0,0,0,73,AGENCE BIZERTE (50),PP,0,8
F2DB62912F5C73C1,female,MARIE,TN,1,0,"'-727,55",58,AGENCE GABES (41),PP,1,8
F2ED9A631BE913EB,male,MARIE,TN,0,0,"'-61,92",68,AGENCE GABES (41),PP,1,8
F2F43BC70245410A,female,CELIB,TN,0,1,"'-438,98",40,AGENCE JENDOUBA (80),PP,0,8
F32EAA322DC73701,female,MARIE,TN,1,1,"'-46,59",51,AGENCE SAHLINE (K3),PP,0,8
F35987094DD1B779,female,CELIB,TN,1,1,"'-452,16",39,AGENCE MENZEL BOURGUIBA (K8),PP,1,8
F3C291AAC3FF4910,female,MARIE,TN,0,0,"'-13,92",61,AGENCE KAIROUAN (10),PP,1,8
F3FA71AEB3901716,female,others,TN,1,1,"'-146,9",55,AGENCE GABES (41),PP,0,8
F40BD536354B4755,female,CELIB,TN,1,0,"'-377,64",36,AGENCE SOUSSE KHEZAMA (16),PP,0,8
F425105214D9191E,female,CELIB,TN,1,1,"'-491,61",39,AGENCE RUE EL JAZIRA II (78),PP,1,8
F49763300F24C458,female,others,TN,0,0,"'-90,3",33,AGENCE SIDI BOUALI (29),PP,1,8
F4BAAEB70B145D35,female,MARIE,TN,1,1,"'-1211,74",40,AGENCE EL MOUROUJ IV (M3),PP,0,8
F4E6EFA67F8436AE,male,MARIE,TN,1,0,"'-75,45",52,AGENCE MENZEL BOURGUIBA (K8),PP,0,8
F503185C4A6D1E38,female,others,TN,1,1,"'-739,24",36,AGENCE EL MOUROUJ IV (M3),PP,1,8
F55AB91A34EEF4C0,male,MARIE,TN,0,0,"'-232,69",56,AGENCE SOUSSE KHEZAMA (16),PP,0,8
F5664085A3357F54,female,MARIE,TN,0,1,"'-490,69",39,AGENCE SOUSSE KHEZAMA (16),PP,0,8
F5947645519DB052,female,others,TN,1,1,0,59,AG. LES JARDINS DE LARIANA II (B4),PP,0,8
F59E844D98F6926B,female,MARIE,TN,1,1,0,55,AGENCE CHARGUIA (64),PP,0,8
F5EDAF24DA55CDF1,male,CELIB,TN,1,1,"'-60,05",62,AGENCE OUED ELLIL (L5),PP,1,8
F62EF2AF85C4F052,male,MARIE,TN,1,0,"'-408,39",43,AGENCE EZZAHRA (L7),PP,1,8
F649C02A0F53F67D,male,MARIE,TN,0,0,"3,13",62,AGENCE EL HENCHA (49),PP,1,8
F6675D0AA4936111,male,CELIB,TN,1,1,"'-234,14",35,AGENCE GABES (41),PP,0,8
F69852455731BF30,male,MARIE,TN,1,1,"'-133,92",67,AGENCE MENZEL BOURGUIBA (K8),PP,1,8
F6B735A6FB8A8A38,male,MARIE,TN,1,0,"'-9,65",92,AGENCE MAHDIA I (21),PP,0,8
F6D75AC1D9CB589E,male,MARIE,TN,0,1,'-923,38,AGENCE CHARGUIA (64),PP,0,8
F6E5D93E6F650A81,female,others,TN,0,0,"'-23,6",53,AGENCE SOUSSE KHEZAMA (16),PP,0,8
F6EEC0CF04CACDD5,male,others,TN,0,0,"'-175,84",60,AGENCE ALYSSA (A2),PP,0,8
F718B64301D2A722,female,MARIE,TN,1,0,"'-302,56",49,AGENCE BOUMHEL (L8),PP,0,8
F769DF286228523D,female,MARIE,TN,0,1,0,43,AGENCE AIN ZAGHOUAN (M9),PP,1,8
F7D243D05825C397,male,MARIE,TN,0,1,0,62,AGENCE CHARGUIA (64),PP,1,8
F7FABBDF1F409CCC,male,others,TN,1,0,"'-14,18",47,AGENCE CHARGUIA (64),PP,0,8
F83B716C513E3C62,male,others,TN,0,0,"'-465,53",41,AGENCE EL MOUROUJ IV (M3),PP,0,8
F8618504CB32C6D2,female,CELIB,TN,1,0,"'-954,76",42,AGENCE EZZAHRA (L7),PP,0,8
F874A980233649F0,female,MARIE,TN,1,1,"'-742,67",42,AGENCE SOUSSE KHEZAMA (16),PP,1,8
F881E883DAF57E0F,male,MARIE,TN,0,0,'-35,60,AGENCE LAFAYETTE PP (66),PP,0,8
F8E998EDC998D941,male,MARIE,TN,0,1,"'-106,26",44,AGENCE MENZEL BOURGUIBA (K8),PP,0,8
F8FB643BB3E20B8E,male,MARIE,TN,1,1,"'-1167,91",48,AGENCE MARSA II (K9),PP,1,8
F8FF98A47B4059F7,male,others,TN,0,0,"'-195,82",67,AGENCE KASSERINE (M2),PP,1,8
F976E86EA33CE290,female,MARIE,TN,0,0,"'-128,44",40,AGENCE SOUKRA (L4),PP,1,8
F98A35BFE72BF480,male,CELIB,TN,1,1,"'-3304,26",54,AGENCE SOUSSE MEDINA (A6),PP,1,8
F99F61A22F3355A1,male,others,TN,0,0,"'-5406,34",35,AGENCE RUE EL JAZIRA II (78),PP,0,8
F9A2290348E9431C,female,MARIE,TN,0,1,"'-481,64",39,AGENCE SOUSSE MEDINA (A6),PP,1,8
FA77A4908056D0B3,male,others,TN,0,0,0,49,AGENCE CHARGUIA (64),PP,1,8
FA8ECF17BED0A6A3,female,others,TN,1,0,"'-62,55",70,AGENCE MARSA (B6),PP,1,8
FAB2D0951476A781,female,others,TN,0,1,"3,75",67,AGENCE BOUMHEL (L8),PP,1,8
FAB66B695AB1750B,male,CELIB,TN,0,1,"'-493,86",36,AGENCE LAFAYETTE PP (66),PP,1,8
FAF565C4A0963C29,female,others,TN,0,1,"'-18,36",37,AGENCE MARSA (B6),PP,0,8
FB0928F698C7E6FA,female,others,TN,1,0,"'-25910,62",21,AGENCE EL HENCHA (49),PM,1,8
FB3EE6095EEA4F27,female,others,TN,0,0,'-949,58,AGENCE DAR CHAABANE EL FEHRI (L2),PP,1,8
FBE130F5C91B0F2C,male,others,TN,0,0,"'-11,34",21,AGENCE KAIROUAN (10),PM,1,8
FBF7609A0BF60A8D,male,others,TN,0,1,"'-484,08",54,AGENCE TUNIS MEDINA (79),PP,1,8
FC173693D924D117,female,MARIE,TN,1,0,"'-972,83",40,AGENCE HAMMAMET CENTRE CELOTO (A3),PP,1,8
FCDC4167D69A2199,male,CELIB,TN,0,1,"'-878,5",35,AGENCE SAHLINE (K3),PP,1,8
FCEF7BFF4E258F10,male,MARIE,TN,1,0,"'-711,7",55,AGENCE JENDOUBA (80),PP,1,8
FCFD2C84FF1803F5,male,MARIE,TN,1,1,0,23,AGENCE MENZEL BOURGUIBA (K8),PP,0,8
FD2BE6A9C83B1AD5,female,MARIE,TN,1,0,"'-848,64",48,AGENCE SOUSSE SAHLOUL (K5),PP,0,8
FD3139391BC99DA6,female,CELIB,TN,0,0,"'-383,89",48,AGENCE HAFSIA (18),PP,0,8
FD690F21C0916C7F,female,MARIE,TN,1,0,"'-27,68",53,AGENCE LE BARDO (77),PP,0,8
FDE7532079A884A6,male,MARIE,TN,1,0,0,64,AGENCE MARSA II (K9),PP,0,8
FE20A0CB27959403,male,CELIB,TN,1,0,0,41,AGENCE JENDOUBA (80),PP,0,8
FE319D3D8339C60F,male,MARIE,TN,1,0,"'-735,87",44,AGENCE ALYSSA (A2),PP,0,8
FEB32ED10FFEC15E,male,MARIE,TN,1,1,"'-70,75",42,AGENCE SOUSSE MEDINA (A6),PP,0,8
FED0A5D5B9AB9ADC,male,others,TN,1,0,"'-417,47",49,AGENCE RUE EL JAZIRA II (78),PP,0,8
FF3D5137DF96C51E,male,MARIE,TN,0,1,"'-383,08",61,AGENCE SFAX EL HILAL (36),PP,1,8
FF99FBC0F23FEE08,male,MARIE,TN,0,0,"'-468,56",56,AGENCE KASSERINE (M2),PP,1,8
FFC467FB77F9FAC4,female,CELIB,TN,1,1,"'-8,11",31,AGENCE ENNASR II (C9),PP,1,8
FFD7AAF73CCD4DAD,female,MARIE,TN,1,0,"'-199,54",48,AGENCE EL MENZAH 9 (M6),PP,1,8
15565701,female,,Spain,0,0,161993.89,39,,,0,
15565706,male,,Spain,1,1,0,35,,,1,
15565714,male,,France,1,0,64430.06,47,,,0,
15565779,female,,Germany,0,1,57809.32,30,,,0,
15565796,male,,Germany,0,1,96048.55,48,,,0,
15565806,male,,France,0,0,0,38,,,0,
15565878,male,,Spain,1,1,0,29,,,0,
15565879,female,,France,1,1,0,28,,,0,
15565891,male,,France,0,1,0,39,,,0,
15565996,male,,France,1,1,0,44,,,0,
15566030,male,,Germany,0,0,80542.81,41,,,1,
15566091,female,,Spain,0,1,0,32,,,0,
15566111,male,,France,0,1,0,39,,,0,
15566139,female,,France,0,1,53573.18,37,,,0,
15566156,female,,Germany,0,0,71497.79,44,,,0,
15566211,female,,Germany,0,1,103560.57,41,,,1,
15566251,female,,France,0,1,96652.86,37,,,1,
15566253,male,,Germany,0,0,143391.07,44,,,1,
15566269,male,,France,0,1,0,25,,,0,
15566292,male,,Spain,1,0,0,36,,,0,
15566295,female,,France,0,1,138053.79,33,,,0,
15566312,female,,Spain,1,1,0,42,,,1,
15566378,male,,France,1,0,129387.94,48,,,1,
15566380,female,,Spain,1,1,66948.67,33,,,0,
15566467,female,,Germany,1,1,138171.1,32,,,0,
15566494,male,,France,0,1,0,45,,,0,
15566495,female,,Spain,0,1,0,24,,,1,
15566531,male,,Germany,1,0,88046.88,33,,,1,
15566543,male,,Spain,0,1,0,44,,,0,
15566563,female,,France,0,1,137851.31,30,,,1,
15566594,male,,Spain,0,0,0,23,,,0,
15566633,male,,Germany,1,1,155059.1,55,,,0,
15566660,female,,France,0,1,0,41,,,0,
15566689,male,,Spain,1,1,0,66,,,0,
15566708,female,,France,0,1,0,45,,,1,
15566735,female,,Germany,1,1,108913.84,36,,,0,
15566740,male,,Spain,1,0,83739.32,51,,,0,
15566790,male,,France,1,0,129991.76,28,,,0,
15566843,male,,Germany,1,1,134874.4,20,,,0,
15566891,female,,Germany,0,1,88594.93,41,,,0,
15566894,male,,France,0,0,137817.52,39,,,0,
15566958,male,,Spain,1,1,167557.12,39,,,0,
15566988,female,,Germany,0,1,141535.52,46,,,1,
15567013,male,,Spain,0,1,0,33,,,0,
15567063,female,,Germany,1,0,106434.94,34,,,1,
15567078,female,,France,1,1,66201.96,27,,,0,
15567114,male,,France,0,0,118894.22,35,,,0,
15567147,male,,Spain,1,1,0,40,,,0,
15567246,male,,Germany,1,1,102630.13,32,,,0,
15567328,male,,Spain,1,0,177997.07,38,,,0,
15567333,female,,France,0,1,0,31,,,0,
15567335,female,,France,1,1,0,42,,,0,
15567339,male,,France,1,1,0,73,,,0,
15567367,female,,Germany,1,0,133636.16,42,,,0,
15567383,female,,Germany,1,0,98009.13,44,,,0,
15567399,male,,Germany,1,1,144164.29,43,,,0,
15567422,male,,France,0,1,0,42,,,0,
15567431,male,,France,1,0,145578.28,64,,,0,
15567437,female,,Germany,1,1,123040.38,30,,,0,
15567442,female,,France,1,1,0,75,,,0,
15567446,male,,Germany,1,1,111574.41,39,,,0,
15567486,female,,Spain,1,1,0,41,,,0,
15567506,female,,Germany,1,1,114940.67,40,,,1,
15567557,male,,France,1,1,128243.03,27,,,0,
15567630,male,,Germany,0,1,100275.88,40,,,1,
15567725,female,,France,1,1,52016.08,46,,,0,
15567778,female,,Germany,1,1,144027.8,54,,,1,
15567802,female,,Spain,0,1,0,34,,,0,
15567832,female,,France,0,1,114354.95,40,,,0,
15567834,male,,France,1,1,105918.1,49,,,0,
15567839,male,,France,1,0,114631.23,42,,,0,
15567855,female,,France,0,0,0,29,,,0,
15567860,female,,Spain,0,1,189318.16,44,,,1,
15567893,male,,Germany,0,1,124213.36,33,,,0,
15567897,male,,Germany,1,1,132725.1,23,,,0,
15567919,male,,Germany,1,0,167735.69,37,,,0,
15567923,female,,France,0,0,0,30,,,0,
15567980,female,,Germany,1,0,100727.5,46,,,1,
15567991,male,,Spain,1,0,144880.34,31,,,0,
15567993,male,,Spain,0,1,134766.85,28,,,0,
15568006,female,,France,0,1,0,45,,,1,
15568025,male,,France,1,1,81710.46,51,,,0,
15568032,male,,Germany,0,1,127320.36,31,,,0,
15568044,female,,France,1,1,0,31,,,0,
15568046,male,,France,0,1,109558.36,24,,,0,
15568088,male,,Germany,0,1,163714.52,44,,,0,
15568104,female,,France,1,0,0,26,,,0,
15568106,female,,France,1,0,119278.01,38,,,0,
15568120,female,,France,1,1,69609.85,37,,,0,
15568162,male,,Spain,1,1,0,53,,,0,
15568164,female,,France,1,1,71379.53,34,,,0,
15568238,male,,Spain,1,1,0,20,,,0,
15568240,female,,Germany,1,0,77168.87,30,,,0,
15568326,female,,France,0,1,0,44,,,0,
15568328,female,,France,1,1,0,22,,,0,
15568360,female,,Spain,1,1,139840.36,41,,,0,
15568429,female,,Spain,0,1,0,46,,,0,
15568449,male,,Spain,1,1,143006.7,38,,,0,
15568469,male,,France,0,1,0,43,,,0,
15568487,male,,France,1,1,124616.23,35,,,0,
15568506,female,,Germany,1,1,67238.98,31,,,0,
15568519,male,,France,0,1,0,41,,,0,
15568562,male,,France,0,1,160272.27,40,,,0,
15568573,female,,Germany,1,0,105701.91,51,,,1,
15568595,male,,France,1,1,113829.45,64,,,0,
15568742,female,,France,0,1,0,41,,,0,
15568748,male,,Germany,1,1,99564.22,45,,,1,
15568819,female,,Germany,1,1,132796.04,42,,,1,
15568834,male,,Spain,0,0,125427.37,27,,,0,
15568849,female,,Spain,1,1,118158.74,31,,,0,
15568876,female,,France,0,1,102723.35,34,,,0,
15568878,male,,Spain,0,1,0,34,,,0,
15568885,female,,Germany,0,1,102251.57,34,,,0,
15568904,male,,Germany,1,1,106288.54,34,,,0,
15568915,male,,France,0,1,153722.47,38,,,0,
15568953,male,,France,1,1,128554.98,27,,,0,
15568963,male,,Germany,0,1,152797.9,34,,,1,
15568982,female,,France,1,1,0,24,,,0,
15569050,male,,France,0,1,0,45,,,1,
15569079,male,,Germany,0,1,126066.26,48,,,1,
15569098,male,,France,0,0,153548.12,44,,,1,
15569120,male,,France,1,1,0,30,,,0,
15569178,female,,France,0,1,82767.42,18,,,0,
15569187,male,,Spain,0,0,0,35,,,0,
15569209,female,,Spain,1,1,76001.57,34,,,0,
15569222,male,,France,1,1,147107.91,32,,,0,
15569247,female,,Spain,1,0,109679.72,57,,,0,
15569248,female,,France,0,1,0,43,,,1,
15569249,female,,France,1,0,44582.07,55,,,1,
15569264,male,,France,1,1,179305.09,32,,,0,
15569266,male,,France,0,1,155060.41,28,,,0,
15569274,male,,Germany,0,1,116933.11,49,,,1,
15569364,male,,France,0,1,0,36,,,0,
15569394,male,,France,0,1,148197.15,24,,,0,
15569410,female,,Germany,1,1,114430.18,33,,,0,
15569423,male,,Spain,0,1,0,41,,,0,
15569430,female,,Spain,0,1,175509.8,36,,,0,
15569432,female,,France,1,1,0,48,,,1,
15569438,male,,Germany,0,0,106702.94,36,,,0,
15569446,female,,France,0,1,122338.43,34,,,0,
15569451,male,,France,1,1,101257.16,35,,,0,
15569452,female,,Germany,1,0,116353.2,58,,,0,
15569503,male,,France,1,1,0,44,,,0,
15569526,male,,France,0,0,98627.13,40,,,0,
15569571,female,,Germany,0,1,87361.02,46,,,1,
15569572,male,,France,1,1,0,42,,,0,
15569590,male,,Germany,0,1,98495.72,42,,,1,
15569595,female,,France,0,1,0,50,,,0,
15569624,female,,Germany,0,1,105864.6,31,,,0,
15569626,male,,Spain,1,1,110080.3,35,,,0,
15569641,female,,Germany,0,1,130701.29,41,,,1,
15569654,female,,Germany,0,0,51293.47,31,,,0,
15569666,female,,France,0,0,0,45,,,1,
15569670,male,,Germany,1,1,112372.96,30,,,0,
15569678,male,,Germany,0,1,166824.59,32,,,0,
15569682,male,,Germany,0,1,108308.11,37,,,1,
15569759,female,,France,0,1,0,27,,,0,
15569764,female,,Germany,0,1,154007.21,41,,,0,
15569807,female,,France,0,1,42157.08,34,,,1,
15569867,female,,France,0,1,0,29,,,0,
15569878,male,,France,1,1,96651.03,37,,,0,
15569892,male,,France,1,1,57369.61,35,,,0,
15569917,male,,Spain,0,0,87609.68,30,,,1,
15569945,male,,Spain,0,1,0,29,,,0,
15569976,male,,Germany,1,1,136186.44,65,,,1,
15570002,female,,Germany,0,0,118772.71,55,,,1,
15570004,male,,France,0,1,0,31,,,0,
15570051,female,,Germany,0,0,179886.41,38,,,0,
15570060,female,,France,0,1,132558.26,43,,,1,
15570073,male,,Spain,1,1,0,57,,,0,
15570086,male,,Germany,1,0,90544,18,,,0,
15570087,female,,France,1,1,142989.69,44,,,1,
15570134,female,,France,1,1,187530.66,35,,,0,
15570141,female,,France,0,1,132352.69,34,,,0,
15570145,female,,France,0,1,0,23,,,0,
15570192,female,,Germany,0,0,121729.42,40,,,0,
15570194,male,,France,0,0,0,29,,,0,
15570205,male,,Spain,1,1,0,36,,,0,
15570271,male,,Spain,1,1,0,31,,,0,
15570289,male,,Germany,0,1,103409.16,43,,,1,
15570299,female,,Germany,0,1,152622.34,31,,,0,
15570326,male,,France,1,1,0,34,,,0,
15570360,female,,France,0,0,0,35,,,0,
15570379,male,,Spain,0,0,88827.53,51,,,1,
15570414,male,,Spain,0,0,115251.64,41,,,0,
15570417,male,,France,0,1,0,35,,,0,
15570485,male,,Spain,0,0,161766.87,40,,,0,
15570508,male,,France,0,1,90218.9,49,,,0,
15570533,female,,Germany,1,0,131033.76,55,,,1,
15570601,female,,France,1,1,122031.55,47,,,1,
15570629,female,,Germany,1,1,138089.97,72,,,0,
15570681,male,,France,0,1,116084.32,24,,,0,
15570769,male,,France,1,1,93320.8,69,,,0,
15570835,female,,Germany,1,1,112044.72,57,,,1,
15570855,male,,France,1,1,0,38,,,0,
15570857,female,,Germany,1,1,111213.64,39,,,0,
15570859,male,,Germany,1,1,181671.16,36,,,0,
15570895,male,,France,0,1,163548.07,42,,,0,
15570908,female,,Spain,1,0,93617.07,29,,,0,
15570912,female,,Germany,1,1,127772.1,32,,,0,
15570931,male,,France,0,0,0,61,,,1,
15570932,male,,France,1,1,137780.74,43,,,1,
15570943,female,,Germany,1,1,133607.75,35,,,0,
15570947,female,,Spain,1,1,143330.56,29,,,0,
15570970,female,,France,1,1,0,42,,,0,
15570990,female,,Spain,0,0,145222.99,30,,,0,
15571002,female,,France,0,0,129605.99,44,,,0,
15571059,female,,France,0,1,0,54,,,1,
15571065,female,,Spain,0,1,0,39,,,0,
15571081,female,,France,1,1,190238.93,41,,,0,
15571121,female,,France,1,0,138340.06,50,,,0,
15571144,male,,France,1,0,0,28,,,0,
15571148,female,,Spain,0,0,0,21,,,0,
15571193,male,,Germany,1,1,144386.32,42,,,1,
15571221,male,,Germany,1,1,116313.57,58,,,1,
15571244,female,,Spain,1,0,0,33,,,0,
15571261,female,,Germany,1,1,126077.43,35,,,0,
15571281,male,,France,1,1,79562.98,28,,,0,
15571284,male,,Germany,1,1,109528.16,32,,,0,
15571302,male,,Germany,1,1,94216.05,72,,,0,
15571305,female,,Germany,0,1,103060.63,35,,,1,
15571415,male,,Germany,0,1,151802.29,56,,,1,
15571476,male,,Spain,0,0,103257.14,38,,,0,
15571529,female,,Germany,0,1,138232.24,48,,,0,
15571550,male,,France,0,1,0,39,,,0,
15571571,female,,Germany,1,1,127331.46,31,,,0,
15571586,male,,Spain,0,1,159035.45,29,,,1,
15571666,male,,Germany,0,0,134497.27,30,,,0,
15571689,female,,France,1,1,0,37,,,0,
15571752,female,,Germany,1,1,92041.87,32,,,0,
15571756,female,,France,0,1,0,28,,,0,
15571778,female,,France,0,1,117561.49,55,,,1,
15571816,female,,Spain,1,1,0,70,,,0,
15571843,male,,Spain,0,1,0,24,,,0,
15571869,female,,Germany,0,0,112650.89,50,,,1,
15571873,male,,France,1,1,107065.31,24,,,0,
15571917,female,,Germany,0,1,137657.71,38,,,0,
15571928,female,,France,0,1,0,43,,,1,
15571940,male,,Spain,1,1,118680.57,22,,,0,
15571958,male,,Spain,0,1,221532.8,40,,,0,
15571973,female,,France,0,1,169824.46,38,,,0,
15571995,female,,Germany,1,1,118897.1,33,,,0,
15572021,female,,Germany,0,1,80204.11,29,,,0,
15572022,female,,France,1,0,0,36,,,0,
15572038,male,,Germany,0,1,113948.58,35,,,1,
15572050,male,,Germany,1,1,122831.58,48,,,1,
15572051,male,,France,1,1,0,40,,,0,
15572073,male,,Spain,1,1,0,35,,,0,
15572093,female,,France,0,1,140453.91,24,,,0,
15572114,male,,Spain,1,1,121629.22,40,,,0,
15572145,female,,France,0,1,0,34,,,0,
15572158,male,,Spain,0,0,0,41,,,0,
15572174,male,,France,1,0,148874.01,29,,,0,
15572182,female,,Germany,0,1,106506.77,33,,,1,
15572265,male,,Germany,0,1,170826.55,46,,,0,
15572291,male,,France,0,0,132308.22,40,,,0,
15572294,male,,France,0,0,0,28,,,0,
15572356,male,,Spain,1,0,108555.07,73,,,0,
15572360,male,,France,0,0,57657.49,30,,,0,
15572361,female,,Germany,0,1,164011.48,34,,,0,
15572374,male,,Spain,1,0,0,36,,,0,
15572390,female,,Spain,0,1,0,39,,,0,
15572398,female,,Spain,1,1,0,39,,,0,
15572408,male,,Germany,0,1,149887.49,39,,,0,
15572415,male,,France,1,1,0,34,,,0,
15572428,female,,Germany,1,1,115777.23,33,,,0,
15572461,female,,Germany,0,0,102714.65,29,,,0,
15572467,male,,France,1,1,0,37,,,0,
15572547,female,,France,0,1,104930.38,45,,,1,
15572626,male,,Spain,1,1,0,44,,,0,
15572631,male,,France,1,0,0,25,,,0,
15572657,male,,France,1,0,102490.27,29,,,0,
15572706,male,,France,0,1,0,37,,,0,
15572728,male,,Spain,0,1,127397.34,36,,,0,
15572735,male,,Spain,1,1,0,27,,,0,
15572762,female,,Germany,0,1,102278.79,50,,,0,
15572767,male,,France,0,1,0,29,,,0,
15572777,male,,Spain,1,1,86006.21,47,,,0,
15572792,male,,Spain,1,1,118989.92,35,,,0,
15572801,male,,Spain,0,0,139393.19,34,,,0,
15572956,male,,France,1,1,115350.63,36,,,0,
15573045,male,,France,1,1,127738.75,62,,,0,
15573077,female,,Germany,1,1,141825.88,25,,,1,
15573086,male,,France,1,1,99824.45,42,,,0,
15573112,male,,Spain,0,1,103907.28,29,,,0,
15573152,female,,France,0,0,0,41,,,0,
15573171,male,,Spain,1,1,146202.93,63,,,1,
15573242,male,,France,1,1,136953.47,50,,,0,
15573278,male,,France,0,1,0,39,,,0,
15573280,male,,Germany,1,1,145295.31,50,,,0,
15573284,female,,France,0,0,0,45,,,0,
15573309,female,,Spain,1,1,0,48,,,0,
15573318,male,,France,0,1,0,26,,,0,
15573319,female,,Germany,0,0,178317.6,35,,,0,
15573348,male,,France,1,1,102050.47,35,,,0,
15573452,male,,Germany,0,1,115930.87,42,,,0,
15573456,male,,Spain,0,1,127209,46,,,1,
15573520,male,,Germany,1,0,110540.43,49,,,0,
15573599,female,,France,1,0,0,57,,,1,
15573628,female,,Germany,0,1,148074.79,51,,,1,
15573730,male,,Germany,0,1,126704.49,42,,,0,
15573741,male,,Spain,1,1,95010.92,38,,,0,
15573769,female,,France,0,1,0,24,,,0,
15573798,female,,France,0,1,83947.12,36,,,0,
15573851,female,,France,0,0,0,38,,,1,
15573854,male,,France,1,0,0,62,,,0,
15573876,male,,Spain,0,1,0,48,,,0,
15573888,female,,Germany,0,0,107963.38,43,,,1,
15573893,male,,Germany,1,1,173459.45,25,,,0,
15573926,male,,Spain,0,0,86131.71,38,,,0,
15573971,male,,France,0,0,0,44,,,0,
15574004,female,,France,1,1,117307.44,27,,,0,
15574012,male,,Spain,0,1,113755.78,44,,,1,
15574068,male,,Germany,0,0,104217.3,56,,,1,
15574071,male,,Germany,1,0,93301.97,23,,,0,
15574072,female,,France,1,1,0,62,,,0,
